transcriptclusterid,NM,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
8008321,NM_001288968,ACSF2,1.92482872,7.88348917,11.5843613,4.1172E-16,2.12215E-14,26.3738907
7978407,NM_002742,PRKD1,1.923117062,8.610486395,12.97040152,4.86017E-18,4.29255E-16,30.80092273
7987012,NM_000746,CHRNA7,1.919795905,7.538737866,10.74343572,6.859E-15,2.54325E-13,23.56683431
7976850,NR_029704,MIR154,1.917995761,7.020245041,5.822689755,3.51079E-07,2.34266E-06,5.910361245
8047241,NA,NA,1.913244325,6.614341788,8.424047514,2.45305E-11,4.01547E-10,15.40500472
7976128,NM_001288781,TTC8,1.905063518,7.668056646,22.38965331,1.32426E-28,2.2047E-25,54.84852891
8002760,ENST00000604681,HSPE1P7,1.903995191,5.160723147,13.03882673,3.92873E-18,3.55475E-16,31.0129529
7926875,NM_012342,BAMBI,1.902603926,8.946679001,10.00797333,8.6225E-14,2.47716E-12,21.04053126
8063078,NM_000308,CTSA,1.900606192,9.259834684,11.655378,3.25997E-16,1.74513E-14,26.60681431
7942774,NM_173039,AQP11,1.896762001,6.981686387,14.23654918,1.0439E-19,1.51125E-17,34.62575282
8098041,NM_018342,TMEM144,1.888548989,5.74173396,11.81995616,1.90251E-16,1.09048E-14,27.14409213
8162940,NM_005502,ABCA1,1.888462493,8.288395786,12.7021614,1.12561E-17,9.09699E-16,29.96380511
7896720,NA,NA,1.886120017,4.853549342,9.22106834,1.38503E-12,3.00243E-11,18.27038691
7941148,NM_001277233,TM7SF2,1.885019759,8.064953972,7.093364552,3.26733E-09,3.36194E-08,10.53880351
8080184,NM_000688,ALAS1,1.880774908,8.991903333,7.932002238,1.4826E-10,2.04669E-09,13.61340384
7965884,NM_000277,PAH,1.880687304,6.575789075,4.715451403,1.80571E-05,8.43618E-05,2.047021529
7896722,NA,NA,1.880405878,11.62919691,10.46647427,1.76591E-14,5.93313E-13,22.62302711
7909332,ENST00000343420,CD55,1.878822569,8.189706813,12.66956529,1.24734E-17,9.86527E-16,29.86143674
7965410,NM_001920,DCN,1.874817719,10.13829343,5.408486192,1.56967E-06,9.16613E-06,4.436761719
8064375,NM_080725,SRXN1,1.874633506,7.146415977,8.354571074,3.15937E-11,5.03578E-10,15.15290736
7948987,NM_007069,PLA2G16,1.871075996,7.398795028,7.969372549,1.29257E-10,1.80608E-09,13.74992925
7981990,NR_003335,SNORD116-21,1.869539196,10.11829175,4.256942361,8.54336E-05,0.000343022,0.538870869
7976810,NR_003231,SNORD113-3,1.867090367,8.921516306,8.734794054,7.94656E-12,1.45223E-10,16.52835406
8032909,NM_001164189,PLIN3,1.866677912,8.139018887,15.38942476,3.75677E-21,8.28404E-19,37.93085429
7905986,NM_001135821,FDPS,1.863596131,8.35362455,7.084731977,3.37331E-09,3.45923E-08,10.50711547
8144786,NM_001008539,SLC7A2,1.861259422,8.176798969,10.75654547,6.56026E-15,2.44064E-13,23.61127659
8085556,NM_004844,SH3BP5,1.857357659,8.026268118,9.513900542,4.89077E-13,1.16403E-11,19.30878475
8170635,NM_001080485,ZNF275,1.855575599,8.249402636,13.77753553,4.10406E-19,4.86309E-17,33.26311151
7902189,NM_144701,IL23R,1.852156613,4.089190985,10.17645372,4.80101E-14,1.45533E-12,21.62487523
7915592,NR_002755,RNU5D-1,1.844618915,7.722052932,3.059719694,0.003478489,0.009019097,-2.98915624
8155327,NM_000692,ALDH1B1,1.843701611,8.478364793,12.49250374,2.18408E-17,1.58438E-15,29.3029371
8098508,NM_001291959,ING2,1.843256916,7.487810319,20.00878118,2.6967E-26,2.36295E-23,49.63996959
8119357,NM_001201427,DAAM2,1.840372829,7.052438639,17.32912148,1.98068E-23,6.86988E-21,43.13094308
7983360,NM_004048,B2M,1.834047351,8.991187702,7.531189696,6.48253E-10,7.76994E-09,12.14575963
8079733,NM_173546,KLHDC8B,1.833571836,7.650715126,14.23737443,1.04136E-19,1.51125E-17,34.62817841
8058052,NM_002156,HSPD1,1.829581708,10.64821432,17.48155031,1.33474E-23,5.05033E-21,43.52139593
8048703,NM_032338,LLPH,1.8281438,8.136211804,17.34597299,1.89588E-23,6.64498E-21,43.17423481
7976816,NR_003195,SNORD114-3,1.828141047,8.649566485,8.105896684,7.83667E-11,1.14096E-09,14.24811949
8139721,NA,NA,1.827097782,4.762739936,9.352753107,8.66341E-13,1.96502E-11,18.73839928
8169022,NM_001006612,WBP5,1.825931662,7.802912435,12.60230982,1.54237E-17,1.1874E-15,29.64977964
7972021,NM_001286658,TBC1D4,1.823242568,8.391122152,13.91134383,2.74608E-19,3.42458E-17,33.66313199
8133662,NM_001040456,RHBDD2,1.822564796,9.492424925,8.795557282,6.38061E-12,1.19022E-10,16.74714578
8091491,NM_001195794,CLRN1,1.822088245,4.592863321,18.84049539,4.39482E-25,2.81412E-22,46.89232874
8058552,NM_001282386,IDH1,1.819177982,10.06455329,11.67414465,3.06526E-16,1.65943E-14,26.66825694
8001507,NM_031885,BBS2,1.818934313,9.078786067,12.03208292,9.55199E-17,5.86813E-15,27.83139652
8148572,NM_001127213,LY6E,1.818280491,8.831564444,18.26864595,1.80684E-24,8.84739E-22,45.49752214
8058238,NM_001168216,ALS2CR11,1.818138221,5.573855466,16.39556689,2.34621E-22,6.56484E-20,40.68278376
7932094,NM_001037537,PHYH,1.817021038,6.974137844,9.546818001,4.35311E-13,1.058E-11,19.42497173
7930304,NM_001191002,GSTO1,1.813897975,7.416279657,10.89232091,4.14157E-15,1.64364E-13,24.0703083
8138735,NM_019102,HOXA5,1.813393514,7.752992258,4.297862501,7.4552E-05,0.00030317,0.670586114
8138689,NM_003930,SKAP2,1.811782337,7.533483725,10.5588425,1.2869E-14,4.44041E-13,22.93882657
7908459,NM_001014975,CFH,1.810372386,7.590842536,6.196806955,8.93579E-08,6.74683E-07,7.260961192
8166925,NM_000240,MAOA,1.808960159,6.292345357,11.78179023,2.15492E-16,1.22236E-14,27.01980984
7980580,NM_000153,GALC,1.808132063,9.104845981,14.12111169,1.4693E-19,1.98876E-17,34.28560242
8092578,NM_004454,ETV5,1.80535647,7.758488747,9.292911983,1.072E-12,2.38758E-11,18.52593072
7926410,NM_002438,MRC1,1.805046558,7.007859384,9.960414224,1.01783E-13,2.87452E-12,20.87499736
7926451,NM_002438,MRC1,1.805046558,7.007859384,9.960414224,1.01783E-13,2.87452E-12,20.87499736
7984124,NM_001145646,APH1B,1.804100541,7.829604711,21.10873779,2.18026E-27,2.50331E-24,52.10858278
8097513,NM_001204366,MGST2,1.802941493,7.862546901,10.52964519,1.42212E-14,4.86663E-13,22.83911447
8024323,NM_138393,REEP6,1.798711736,8.687240497,8.381260127,2.8666E-11,4.60662E-10,15.24978729
8102523,NM_000134,FABP2,1.797691908,4.203363351,9.268737825,1.16844E-12,2.57483E-11,18.44000016
8098084,NM_001281737,ETFDH,1.796622854,7.771551693,10.90329127,3.99088E-15,1.59083E-13,24.10729716
7971077,NM_001135934,POSTN,1.791684678,9.815017918,4.473682092,4.12801E-05,0.000178507,1.243213185
7964701,NM_002076,GNS,1.788623965,9.408357279,12.82116966,7.74593E-18,6.49663E-16,30.33636789
7945146,NM_000890,KCNJ5,1.785585921,7.189835024,12.35998439,3.3304E-17,2.29591E-15,28.88224329
7960861,NA,NA,1.784344251,4.719512876,7.316526039,1.432E-09,1.59522E-08,11.3580535
8142110,NM_006754,SYPL1,1.779586153,8.661690135,16.71148208,1.00565E-22,3.18907E-20,41.5223278
8166278,NM_001037535,SCML1,1.777595382,7.194701926,12.53224401,1.92536E-17,1.43395E-15,29.42864674
7936661,NM_006793,PRDX3,1.775677743,10.47037569,15.74213276,1.40226E-21,3.40811E-19,38.90930417
7905938,NM_001122837,SLC50A1,1.766616747,7.733710594,11.25888458,1.21018E-15,5.49733E-14,25.29807102
8080714,NM_001164317,FLNB,1.761877043,9.58434522,10.79110373,5.83424E-15,2.20481E-13,23.72832811
8056977,NM_001145412,NFE2L2,1.761502111,8.700681848,11.71099181,2.7165E-16,1.50251E-14,26.78876298
8005839,NM_014573,TMEM97,1.760810746,9.630227556,7.826337177,2.18588E-10,2.90901E-09,13.22704686
8047223,NM_002157,HSPE1,1.75982215,7.65766558,13.23901263,2.11554E-18,2.0718E-16,31.62975444
7976826,NR_003219,SNORD114-26,1.758356044,7.256758092,8.626309381,1.17678E-11,2.08199E-10,16.13700178
7990714,NM_000743,CHRNA3,1.756283728,6.42813754,10.0783981,6.7478E-14,1.98657E-12,21.28518149
8110147,NM_198567,SIMC1,1.754468026,8.573190184,12.15064832,6.51535E-17,4.23714E-15,28.21299575
8147228,NM_001359,DECR1,1.753529931,8.901305631,11.54002761,4.76474E-16,2.38933E-14,26.22815277
7958989,NM_001159727,PLBD2,1.750890823,8.060389903,10.83952756,4.95129E-15,1.91035E-13,23.8920951
8115327,NM_003118,SPARC,1.750686375,11.57660119,10.31862292,2.93673E-14,9.40235E-13,22.11541177
8103601,NM_001012967,DDX60L,1.749530709,7.130421264,8.703317112,8.90451E-12,1.60793E-10,16.41489765
8069668,NM_052954,CYYR1,1.747644294,8.169398096,11.26962086,1.16765E-15,5.31863E-14,25.3337747
8119016,NM_002754,MAPK13,1.747306718,7.830826925,17.2548044,2.40313E-23,8.24919E-21,42.93964689
7967202,NM_019034,RHOF,1.747004339,6.852909671,14.59846271,3.61301E-20,6.05006E-18,35.68120223
7920128,NM_005620,S100A11,1.745148429,8.798529803,6.985005487,4.87769E-09,4.85103E-08,10.14110533
8168357,NM_001029,RPS26,1.745112393,8.779284148,8.853941141,5.16903E-12,9.84629E-11,16.95708458
7917182,NM_022159,ELTD1,1.744023498,6.409170302,10.39173869,2.28289E-14,7.46693E-13,22.36676354
7953697,NA,NA,1.741798959,8.590847058,15.01414239,1.08937E-20,2.08465E-18,36.87313606
8021484,NM_031891,CDH20,1.741479859,6.303266179,11.57361338,4.26551E-16,2.1817E-14,26.33858243
8059413,NM_001290263,DOCK10,1.739694615,7.379520053,13.02064944,4.15693E-18,3.7409E-16,30.95668647
7899480,NR_002907,SNORA73A,1.738874483,10.38792942,10.34887184,2.64594E-14,8.53699E-13,22.21947589
8166455,ENST00000379331,PRDX4,1.738286303,8.221817048,11.62367292,3.61779E-16,1.90303E-14,26.50290723
8134030,NM_012449,STEAP1,1.738200257,4.709941553,7.64906774,4.19761E-10,5.22888E-09,12.57792618
8057578,NM_001271751,CALCRL,1.737746962,8.101757892,7.543846745,6.18683E-10,7.44499E-09,12.19217942
8091867,NM_000055,BCHE,1.731489269,6.218593713,9.534006563,4.5549E-13,1.09584E-11,19.37976518
8121251,NM_001004317,LIN28B,1.72955115,5.987099234,8.331146345,3.44101E-11,5.44559E-10,15.0678386
8081431,NM_001243280,ALCAM,1.728317691,9.73910607,11.43052806,6.84205E-16,3.31615E-14,25.86711015
8040639,NM_000183,HADHB,1.727566511,9.076980162,12.5116337,2.05541E-17,1.5108E-15,29.36347641
8033233,NM_001289123,TUBB4A,1.726486524,7.593965105,4.63755453,2.36084E-05,0.000107522,1.786089384
8005638,NM_000382,ALDH3A2,1.725674584,8.319092695,10.24330867,3.80909E-14,1.18202E-12,21.85584365
8170590,NM_001129765,NSDHL,1.722066608,8.5255286,8.449518178,2.23593E-11,3.68563E-10,15.4973444
8073062,NM_001270411,APOBEC3B,1.720793771,6.286360282,11.10990945,1.99122E-15,8.52205E-14,24.80114016
7976814,NR_003194,SNORD114-2,1.719194186,8.28363016,7.590589183,5.20725E-10,6.36279E-09,12.36357524
8122660,NM_005715,UST,1.714748197,8.067052598,15.09606731,8.62227E-21,1.6888E-18,37.10551611
7938563,NM_001030272,ARNTL,1.705206512,6.044826539,15.38317891,3.8234E-21,8.36607E-19,37.91339176
8057377,NM_173648,CCDC141,1.704533074,5.698122194,6.335461481,5.36706E-08,4.2408E-07,7.764981783
8144669,NM_001287742,FDFT1,1.703306542,10.16781207,7.485450769,7.67426E-10,9.06455E-09,11.97798373
7958174,NM_001093771,TXNRD1,1.703144098,8.950498746,11.10559233,2.02024E-15,8.62661E-14,24.78669779
7910111,NM_000120,EPHX1,1.702281156,7.763952781,7.408002175,1.02141E-09,1.17682E-08,11.69380611
7942783,NM_024684,AAMDC,1.70095121,7.04612231,13.96448239,2.34253E-19,2.97029E-17,33.82135061
8041636,NA,NA,1.700425567,4.968744276,9.248614049,1.25537E-12,2.7513E-11,18.36842418
8173812,NM_030763,HMGN5,1.698755192,7.017155476,14.53927448,4.2929E-20,7.0069E-18,35.50972405
7909866,NM_017898,MARC2,1.698487418,7.163540164,7.901030312,1.66118E-10,2.26876E-09,13.50020618
8022557,NA,NA,1.697427255,4.423313121,6.837766041,8.40726E-09,7.95045E-08,9.601042248
8123137,NM_005891,ACAT2,1.696030873,8.698693321,5.716672674,5.16128E-07,3.31959E-06,5.530697961
8117321,NM_006355,TRIM38,1.695934627,6.349081628,11.0893027,2.13368E-15,9.07232E-14,24.73218172
7943345,ENST00000411337,RN7SKP53,1.695788572,7.667842354,8.529793321,1.67012E-11,2.82571E-10,15.78807266
8129254,NM_005907,MAN1A1,1.694937381,8.062039999,10.23272657,3.95107E-14,1.2204E-12,21.81931957
8082673,NM_001099,ACPP,1.693597007,6.489208374,12.39108563,3.01582E-17,2.10519E-15,28.98118372
8046861,NM_001144999,ITGAV,1.691345573,9.109690144,10.74182349,6.89667E-15,2.55438E-13,23.56136737
7909400,NM_002389,CD46,1.689443735,9.520474496,18.21103275,2.08717E-24,1.0072E-21,45.35511422
7912646,NM_001278054,CASP9,1.685964849,7.908358731,9.840776168,1.54664E-13,4.18688E-12,20.45746937
8066619,NM_001242921,PLTP,1.685013181,8.731940655,10.30685214,3.05843E-14,9.7732E-13,22.07488806
8033002,NM_001276479,LONP1,1.683360276,7.783792393,11.22714626,1.34531E-15,6.02082E-14,25.1924389
8150509,NM_000930,PLAT,1.680554988,9.153072088,6.089887491,1.32276E-07,9.62922E-07,6.873452453
8047965,ENST00000333907,UNC80,1.679737057,6.623946436,11.87021789,1.6151E-16,9.41819E-15,27.30747366
8123717,NM_001286132,RPP40,1.679711668,6.598976433,18.97614858,3.15741E-25,2.14556E-22,47.2182929
8088664,NM_001177599,SUCLG2,1.678892283,8.191412266,11.57737034,4.21307E-16,2.16152E-14,26.35092619
7960947,NM_000014,A2M,1.67729158,9.751856439,10.36208715,2.52819E-14,8.20479E-13,22.26490605
7918026,NM_001033025,EXTL2,1.674641616,7.55714444,15.91446238,8.70964E-22,2.21378E-19,39.3819268
7971461,NM_002298,LCP1,1.674023746,7.584333966,9.040461101,2.64325E-12,5.35681E-11,17.625827
8103389,NM_001334,CTSO,1.67128174,6.77220934,9.90737453,1.22504E-13,3.41054E-12,20.69008883
8020352,ENST00000578285,CYP4F35P,1.670573777,5.830734532,6.58976928,2.10173E-08,1.81393E-07,8.692951652
8023497,NM_005603,ATP8B1,1.669914732,6.240247211,10.70268272,7.87841E-15,2.88788E-13,23.4285461
8139832,NM_015852,ZNF117,1.666381276,8.861496901,9.479488395,5.52464E-13,1.29545E-11,19.18720292
7993638,NM_001105248,TMC5,1.66550335,6.354342143,7.017896477,4.31908E-09,4.3461E-08,10.26180532
8157021,NM_015469,NIPSNAP3A,1.663529703,7.699955719,11.55795435,4.49133E-16,2.27969E-14,26.28711383
8145691,NM_001282189,UBXN8,1.663207619,7.062047315,13.56798726,7.73483E-19,8.6136E-17,32.63201968
8019964,NM_001010000,ARHGAP28,1.661091991,8.484804323,9.030067434,2.74367E-12,5.53338E-11,17.58864248
8169174,NM_194463,RNF128,1.661014499,5.597436403,8.210328808,5.34845E-11,8.10593E-10,14.62853527
7923596,NM_018208,ETNK2,1.654835567,8.685709561,8.729006103,8.11457E-12,1.4805E-10,16.50749772
8091411,NM_014220,TM4SF1,1.653175412,8.587652126,6.623755336,1.85389E-08,1.62028E-07,8.817246483
7950731,NM_005040,PRCP,1.652200006,9.192324177,10.88938781,4.18282E-15,1.6541E-13,24.06041619
8047419,NM_001080124,CASP8,1.650613399,6.370528724,15.10707282,8.35614E-21,1.65616E-18,37.13667009
8140782,NM_000927,ABCB1,1.649332132,5.927691424,8.744140062,7.68262E-12,1.40554E-10,16.56202589
8133688,NR_002955,SNORA14A,1.648405912,6.590908737,11.58191106,4.15055E-16,2.13603E-14,26.36584265
7956658,NM_001270622,SLC16A7,1.647367098,7.377517929,10.71130027,7.65079E-15,2.81801E-13,23.45780526
7906878,NM_001014796,DDR2,1.644587085,8.763606958,7.984167612,1.22428E-10,1.72004E-09,13.80396233
8072229,NM_021076,NEFH,1.6393253,7.669501548,11.46098409,6.18601E-16,3.03799E-14,25.96768483
7915504,NM_001256399,ELOVL1,1.639000221,8.03603352,10.67173402,8.75383E-15,3.17167E-13,23.32339099
8092358,NM_015078,MCF2L2,1.638081678,7.581861688,8.620857967,1.20025E-11,2.1179E-10,16.11731212
8103326,NM_000509,FGG,1.636230387,3.793186109,4.011961401,0.00019095,0.000701929,-0.23641194
7995806,NM_005946,MT1A,1.634772649,6.796269343,7.700695672,3.47065E-10,4.42937E-09,12.76708445
8176193,NM_000132,F8,1.633804005,6.53473495,6.424732056,3.86322E-08,3.15821E-07,8.090263594
7955441,NM_014033,METTL7A,1.632668623,7.159514532,10.35788575,2.56504E-14,8.31627E-13,22.25046515
7989365,NM_134261,RORA,1.627057172,7.371611715,13.97732373,2.25438E-19,2.87602E-17,33.85953092
8113800,NM_001999,FBN2,1.62667239,9.303291357,4.490280248,3.90216E-05,0.000169932,1.297810798
7926983,NM_001267564,CREM,1.62003486,6.324679998,16.62166872,1.27808E-22,3.90424E-20,41.28481705
8082075,NM_138287,DTX3L,1.618757685,6.8925209,10.96367577,3.25524E-15,1.33321E-13,24.31062743
8098611,NM_003265,TLR3,1.614797663,6.238842655,12.50682122,2.08704E-17,1.52395E-15,29.34825121
8014755,NR_002576,SNORA21,1.613880113,10.13327218,9.735331701,2.23936E-13,5.84816E-12,20.08817143
8081465,NM_001142568,BBX,1.611357697,9.680013094,21.54361781,8.29859E-28,1.20138E-24,53.05458121
8055697,NM_198557,RBM43,1.611029071,6.573157237,16.96692375,5.11026E-23,1.71875E-20,42.19281855
8128716,NM_001142402,CD164,1.61006202,10.15948749,12.11797303,7.23852E-17,4.61726E-15,28.10801488
8091402,NM_001184723,TM4SF18,1.607498911,7.8722369,9.117231393,2.00754E-12,4.17259E-11,17.90017782
8066513,NM_002999,SDC4,1.604765643,8.68203313,11.63391114,3.49809E-16,1.85177E-14,26.53647518
8111941,NM_001098272,HMGCS1,1.604206421,10.20132918,5.032518601,5.97631E-06,3.09814E-05,3.126319453
8157233,NM_001195822,HSDL2,1.602380401,8.573285027,11.7913388,2.08875E-16,1.18685E-14,27.05092124
8139723,NR_027339,FKBP9P1,1.601425006,6.863933685,10.49968713,1.57581E-14,5.3486E-13,22.73669742
8047829,NM_173077,CPO,1.599450212,5.279154744,7.961940152,1.32831E-10,1.85368E-09,13.7227815
7930703,NM_139169,TRUB1,1.598711211,8.769263739,17.49019388,1.3053E-23,4.99568E-21,43.54346029
7961540,NM_001190726,RERG,1.59836821,6.583578303,10.12510045,5.73711E-14,1.70714E-12,21.44711011
8114938,NM_001270934,JAKMIP2,1.593356858,7.372140562,6.263115481,7.00354E-08,5.4194E-07,7.501802081
8142618,NM_139175,RNF133,1.592960089,4.262154911,10.84347237,4.8856E-15,1.89378E-13,23.90542346
8121749,NM_000165,GJA1,1.591876047,8.526997851,6.439205038,3.66256E-08,3.00746E-07,8.143051073
8176234,NM_001289,CLIC2,1.590176693,4.532527061,5.294619228,2.35927E-06,1.33282E-05,4.036791843
8107823,NM_133638,ADAMTS19,1.586877124,7.500186605,6.1783249,9.56323E-08,7.17016E-07,7.193900349
7922550,NM_033127,SEC16B,1.585519267,6.318441414,7.03070673,4.11925E-09,4.16263E-08,10.30881935
8006736,NM_007026,DUSP14,1.584644325,6.845813216,12.55794317,1.7748E-17,1.33689E-15,29.50983003
7926545,NM_001282736,PLXDC2,1.582174681,9.248055519,11.33781101,9.30607E-16,4.33376E-14,25.56019895
7995829,NM_005951,MT1H,1.581128597,6.150927052,5.944610864,2.25072E-07,1.56162E-06,6.348790049
7958466,NM_001093,ACACB,1.580140551,7.080947999,8.749495303,7.53538E-12,1.38012E-10,16.58131661
8110265,NM_001291980,FGFR4,1.57614701,7.464954291,7.456574858,8.53732E-10,9.97428E-09,11.87204267
8056222,NM_001935,DPP4,1.57583892,7.101595042,5.59971652,7.88346E-07,4.89822E-06,5.11374172
7934920,NM_000235,LIPA,1.573582166,8.085057284,6.253836583,7.24657E-08,5.58927E-07,7.46807759
7933084,NM_005746,NAMPT,1.572153118,8.943871698,14.99240728,1.15926E-20,2.19317E-18,36.81134509
7973564,NM_001281528,PSME1,1.571226181,7.978552859,21.43735666,1.04925E-27,1.38117E-24,52.8249553
8048940,NM_001206702,SP100,1.569895884,5.775897748,9.190048269,1.54728E-12,3.29717E-11,18.15989754
7953603,NM_001734,C1S,1.568013819,7.402592042,6.388669567,4.41217E-08,3.55117E-07,7.958793012
8000284,NM_015044,GGA2,1.567882107,8.64962093,13.58432095,7.36055E-19,8.27987E-17,32.68141583
7990555,NM_138573,NRG4,1.567870762,5.231997085,9.091454879,2.20166E-12,4.5362E-11,17.80812141
7906900,ENST00000367922,DDR2,1.566699681,7.130175131,6.266863964,6.90768E-08,5.35145E-07,7.51542808
8148280,NM_003129,SQLE,1.565449887,10.0034967,6.86156575,7.69913E-09,7.33919E-08,9.688302686
8123621,NM_001195291,SERPINB6,1.562736371,8.561473928,14.57453402,3.87365E-20,6.38519E-18,35.61192995
7954460,NM_001001660,LYRM5,1.561570377,8.312564054,13.19976213,2.38757E-18,2.29765E-16,31.50923077
8142120,NM_005746,NAMPT,1.558986636,8.591718928,14.42885437,5.92851E-20,9.18148E-18,35.18863734
7892516,NA,NA,1.558928735,5.172701351,6.181808058,9.44172E-08,7.08384E-07,7.206536393
8105348,NM_001008397,GPX8,1.558840554,8.254764457,6.623739211,1.854E-08,1.62028E-07,8.817187496
8144719,NA,NA,1.55853404,3.158164191,5.681943118,5.85408E-07,3.73059E-06,5.406670493
7921970,NM_000696,ALDH9A1,1.557313869,8.992727106,14.01852637,1.9936E-19,2.59301E-17,33.98189315
8137240,NM_153236,GIMAP7,1.555995048,5.339033901,11.83251613,1.82616E-16,1.052E-14,27.18495057
8016414,NM_001075099,SKAP1,1.551565395,4.628608398,8.913862439,4.16567E-12,8.10187E-11,17.17225362
7904050,NM_001130079,MOV10,1.55099701,8.806437116,14.14611244,1.36427E-19,1.87711E-17,34.35941445
8157270,NM_001859,SLC31A1,1.549770339,8.069972126,16.55878619,1.51245E-22,4.45663E-20,41.11797391
8050071,NM_018269,ADI1,1.545605822,7.161962131,11.96156508,1.2003E-16,7.21415E-15,27.60356545
7933619,NM_147156,SGMS1,1.545574212,8.290270523,12.23572464,4.95675E-17,3.32082E-15,28.48567754
7947425,NM_000611,CD59,1.542890182,8.938947348,18.14806016,2.4445E-24,1.16278E-21,45.19905954
8122409,NM_003630,PEX3,1.542700988,7.636817857,14.80501583,1.9861E-20,3.63358E-18,36.27617512
8013741,NM_006923,SDF2,1.540550058,8.359561419,16.77592403,8.472E-23,2.76561E-20,41.69217603
7965918,NM_001031701,NT5DC3,1.537563369,7.008909481,13.39910639,1.29427E-18,1.34254E-16,32.1192611
7961371,NM_030640,DUSP16,1.536538751,8.509822092,13.0871313,3.38205E-18,3.11083E-16,31.1622659
7922707,BC090934,RNASEL,1.536208755,6.660938654,12.62074696,1.45508E-17,1.12674E-15,29.70786153
8160637,NM_001497,B4GALT1,1.534155921,8.072018715,8.98904409,3.17902E-12,6.34983E-11,17.44178244
8139840,NM_001007253,ERV3-1,1.529911709,9.580238145,10.64479403,9.5956E-15,3.45784E-13,23.23176101
7973306,NM_022060,ABHD4,1.529400445,7.954068421,12.26236211,4.55095E-17,3.07994E-15,28.57085951
8175121,NM_001170961,IGSF1,1.528336308,6.766518112,9.592192768,3.70821E-13,9.21385E-12,19.58494438
8083360,NM_053002,MED12L,1.526321779,6.934526062,10.18645543,4.63747E-14,1.41664E-12,21.65946185
8111387,NM_030955,ADAMTS12,1.524781061,7.602803712,6.054310385,1.50689E-07,1.08675E-06,6.744757943
