,logFC,AveExpr,t,P.Value,adj.P.Val,B
ZFP37,-0.07809751808604393,1.0238549974478066,-0.7736840593518416,0.4396362106092371,0.47031825657248044,-7.766675528566875
ZNF180,-0.06567633719330557,2.361417838553013,-0.7743153565677905,0.4392633727633459,0.4699692071305542,-7.86014354112487
ARID2,-0.0758162614220188,4.333596219189947,-0.7749357482750538,0.4388971533161925,0.4696022753417052,-7.922657793142365
FBXO21,-0.08504985084489292,5.376624399700955,-0.7753425766635464,0.4386570967269203,0.46937030098707094,-7.878121610177763
DOC2GP,-0.11489884406414763,-2.366284458135932,-0.7757166502026579,0.43843643462681325,0.469159055562711,-7.475404592997476
UBXN7,-0.0805851608375514,4.888032476971161,-0.7778780061280433,0.4371627285800712,0.4679449185882544,-7.901252881279791
ZNF566,-0.0653044475461737,2.139931326742417,-0.7780196321647186,0.4370793418650698,0.4678804684008712,-7.841604245299589
HGSNAT,-0.08790822770037732,6.243022844139745,-0.7806101048124616,0.4355557442817316,0.4663484150389604,-7.81790610194351
PRPF8,-0.0955394654140953,7.336188129777434,-0.7815411524253437,0.4350088971622251,0.46581231718617727,-7.74339329059528
BTBD3,-0.08465989314839284,4.832447168690198,-0.7829261022247415,0.4341961891798851,0.46499138863527245,-7.899742135788323
TCP1,-0.0903127674341837,6.511524168322076,-0.785577038430784,0.43264304217150784,0.4633772473530904,-7.7955266439005895
EPHB3,-0.1195996566116353,4.34735351421344,-0.7931382457966958,0.4282308192444667,0.4587732848072221,-7.908058883844968
RNF208,-0.09480933978595774,1.874675987795788,-0.7944275814732397,0.42748108082119773,0.457994377732757,-7.80988143467341
ADGRE4P,-0.12528599207114066,-1.751310898733423,-0.7982112750340291,0.4252853307506338,0.45566607882357474,-7.51708383491308
RP11-422P24.11,-0.06650581168182623,-0.26970137387082166,-0.8009979232858583,0.4236724231175879,0.45403433899022533,-7.654356748970491
KCNB1,-0.15579851247438747,0.009157609540203664,-0.8013042536734178,0.4234953390993722,0.4538686577341469,-7.6755175693468844
AZI2,-0.08083987604300091,4.782338855281104,-0.803103880462242,0.42245588638762654,0.45287486376345604,-7.885842083228376
ZNF500,-0.06991572263622725,3.2522073174412474,-0.8039708987498251,0.42195563858786056,0.4524106660901656,-7.890236093308917
RP11-1024P17.1,-0.07789723117426839,0.0680997562352498,-0.8043745294038339,0.42172287285000687,0.4521851156307594,-7.677282773486434
ROBO3,-0.08993179544438146,2.3709060698042745,-0.8057560009211542,0.4209267783361095,0.4513794646260161,-7.8359656148525865
KIAA1462,-0.09851792617375033,5.123181455097117,-0.8063257748272348,0.42059869542972605,0.451051604958051,-7.867405501932925
LETM1,-0.08540093515503067,5.084874876173885,-0.8074607612954193,0.41994560564846506,0.4503751533590742,-7.868436201171298
CXCL17,-0.19134550758163194,4.0733833083825495,-0.8081516982303988,0.41954832245439744,0.4499729869685691,-7.900512504783702
PARP1,-0.09384663812067195,6.4804244855660995,-0.8093342065471136,0.4188689047757955,0.44929203812835444,-7.778713706699987
