"","HET_DMSO_1","HET_DMSO_2","HET_DMSO_3","HET_DMSO_4","HET_ETOPO_1","HET_ETOPO_2","HET_ETOPO_3","HET_ETOPO_4","HOM_DMSO_1","HOM_DMSO_2","HOM_DMSO_3","HOM_DMSO_4","HOM_ETOPO_1","HOM_ETOPO_2","HOM_ETOPO_3","HOM_ETOPO_4","KO_DMSO_1","KO_DMSO_2","KO_DMSO_3","KO_DMSO_4","KO_ETOPO_1","KO_ETOPO_2","KO_ETOPO_3","KO_ETOPO_4","PAR_DMSO_1","PAR_DMSO_2","PAR_DMSO_3","PAR_DMSO_4","PAR_ETOPO_1","PAR_ETOPO_2","PAR_ETOPO_3","PAR_ETOPO_4"
"RAI14",10.4127363741602,10.8409251042429,10.1687538901509,10.6662206850993,10.4727357829891,10.4213289981596,10.3925909060739,10.3503550054889,10.0995347260971,8.44235897944269,9.30951926470848,8.04564112368471,9.85320981135143,9.76258468746013,9.79758570932377,9.56187640210501,10.2461295106423,9.92965155146305,10.1836472459919,9.88000665992963,9.95297497831433,9.88892041580177,10.0593917615748,10.0030114776019,10.0621469484554,10.2789501370386,9.75349305193784,9.8500826571607,10.0039835397634,10.2076955447862,9.9386528508263,9.96099982810261
"RAI2",7.84468595566009,7.42027765073721,7.83965157927264,7.85333727107219,7.95251152408013,7.8941057667717,8.26514994092788,8.07540348676674,7.92096183785106,8.06771111314491,8.46589667028272,8.45834590018743,8.36138721366318,8.40713427934194,8.39944411675291,8.34687218096093,8.00713457217743,8.23689631537751,7.93348336535166,8.18963984338616,8.62198700928245,8.00783751460313,8.11237514740633,8.01648027111502,7.97610143019516,7.64345651759254,7.79089176325459,8.02119545671432,8.26149287949476,8.26873978398745,8.29112519233518,8.21353738597448
"RALA",9.13345925745446,9.56622769524174,9.0242041103272,9.30091950082264,9.63498861606753,9.59689533470052,9.40448864335659,9.47885589257341,9.24864522543403,8.03500446098965,8.40730518213359,7.54730733572825,9.48511276975089,9.52562776503989,9.32303412567726,9.08702873755854,9.60764959252442,9.39229150719134,9.54225752524023,9.21835817908037,9.66734412684373,9.55745575101671,9.64058173559483,9.64361795862652,9.10121599674646,9.4597934744873,9.17267452154972,9.11074871783715,9.45278425715009,9.53292274113604,9.26310674356908,9.39985972888829
"RALB",10.6503308906416,10.8244524168063,10.5776550461863,10.636848635694,10.7594927378161,10.7498568353862,10.6119702772838,10.6475591364736,10.3012423383854,9.59113477758849,9.93916952610408,8.98632056305579,10.3480487867953,10.355669250819,10.2231977531485,10.089221432215,10.5542385793039,10.3932355312201,10.5272294553359,10.22433779737,10.4045432353482,10.3566636730272,10.3940005886449,10.4984637542309,10.3033006013372,10.7987947346745,11.057479887991,10.4846112210372,10.7993132422408,10.8681179223668,10.6710041745591,10.6344489104888
"RALBP1",11.3281214659615,11.5765014379474,11.1034474216048,11.3889537306253,11.4321122710953,11.4419774547964,11.2449107540632,11.3504015224047,10.6630432124682,9.21278357728188,9.91579465441626,8.99837385108791,10.9708927345589,10.9524260106319,10.8714905251479,10.7934908018848,10.8412650711952,10.5764362802902,10.7781914109733,10.4455862833552,11.0490977455897,10.9886774292415,10.9815000140405,11.1327429388591,10.5950014043165,10.8187237315613,11.2636167525449,10.4897455304899,10.5383863372014,10.6583627742352,10.495834529563,10.6177294303048
"RALGAPA1",7.78820617282941,8.04545628498015,7.50220210866297,7.86443162256496,8.00134822079532,8.10356032753831,7.95449939095354,7.86068081874395,7.59732061999726,6.17910574255472,6.85931805965472,6.18466538115062,7.97540774391484,7.99216219902835,7.88635815722005,7.95276794361216,7.85039557168013,7.75809514028355,7.58253499532467,7.7898683064399,7.54045268499524,7.8194515402684,7.75620703425039,7.88824058753906,7.39194137621807,7.77296901386321,7.23807089785098,7.49471859747009,7.96240987533171,7.95915001895598,7.82866032093141,7.85691015617757
"RALGAPA1P1",5.23816267313763,4.83438131884782,4.71642591407183,4.9303114338013,5.54306648049208,4.42585021586179,5.29892033588274,5.59733026483114,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,5.04022462094634,5.37950214299704,5.18777482071502,5.06232569148078,5.33190202561677,4.98019996110515,4.94841501441211,4.42585021586179,5.43987369164989,4.42585021586179,5.15971598002658,5.4339564046674,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.91741199851932,5.29437073259549,5.48828306206362,5.10274416969239
"RALGAPA2",9.16461561452239,8.69968470521727,8.78139334294781,9.1312016312085,8.4329848422561,8.48989750617622,8.42763661308312,8.28776448810661,9.25856813548672,9.21641538582079,9.03335068940668,8.47572669239158,8.2261812639284,8.28048863865045,8.25411593446133,8.45261564284807,9.17857386217599,8.90049314576533,8.95785239743658,9.33999844835224,8.17683799410151,8.32311337515555,8.27326157958635,8.28636702180871,9.16257754070814,9.05612227638198,9.1109404827402,8.98821900605329,8.21306750933664,8.36451429724545,8.39973875928061,8.35252881120707
"RALGAPB",10.5820004370917,10.4649128825982,10.3097173960299,10.5945309278451,10.8256085265631,10.8748557586455,10.8360398372578,10.8532648705,10.0618129981052,9.73977409970997,10.0021785276619,9.36229517994959,10.0143086844675,10.0087164295017,10.0720161243339,10.08018021167,10.1217914547885,9.98102766367428,10.0948846040998,10.2363780280561,9.85723025525815,9.88494927421065,9.89683581948463,9.95858211250956,10.2123166624371,10.2340654928944,10.2430321935731,10.1607210431004,10.6706594895828,10.6655124977877,10.6239989706165,10.6977797635695
"RALGDS",9.44207617489664,9.23308608334479,9.46249293109707,9.28666376145693,9.69373302927024,9.72484251646699,9.90121208116328,9.78117952641152,10.4481599713035,10.8083969482466,10.7015581301708,10.9891619822454,10.5134424790137,10.5486321699665,10.5985384571203,10.7570878245181,10.0886335058106,10.0276769864058,10.2000629508671,10.2456736284004,9.86723856202153,9.80313811277114,9.73023919671393,9.86148266113422,10.3723751874321,10.1342030221268,10.1998491836598,10.4118250447379,10.9660915553193,10.8240708614379,11.0562971509571,10.9193267589764
"RALGPS1",7.36847772653971,7.12350660019597,7.22161539150036,7.43513557721001,6.29639592620128,6.545379201722,6.72766469015,6.82994494551134,7.25914716390637,7.89609523870856,7.68264472365106,7.62794463772694,6.80299640321148,6.81687761663266,6.79332629187268,6.87380545084977,7.4319902246926,7.4976032421714,7.3719063114976,7.50678902057172,6.75283847431412,6.85040817464431,6.89056193600096,6.85162200004129,7.70406075631922,7.45726746075729,7.62963790975799,7.7653114299459,6.43209371878753,6.45789953485164,6.60689426253073,6.70165780411708
"RALGPS2",8.33605981241811,8.77894801721789,8.10277003339306,8.53850722004496,8.07615932051997,8.13565831812931,7.8912945139,8.11306572855415,7.92096183785106,6.56799087114132,7.19698135229332,6.08862524943854,8.01595558832702,8.02873973994696,8.08412584689013,7.73769607830443,7.96812922049638,7.55702939611213,7.90493889733331,7.68335354429071,7.533193171952,7.45063458297975,7.63637057763112,7.78661001904323,7.66349237971277,7.95001547392834,7.07850803322867,7.6514068272835,7.70558168783065,7.70288372599342,7.61213347825516,7.56943731101506
"RALY",13.3087683571839,13.2390309094278,13.6487384419564,13.3678528311552,12.2471270303942,12.3751456355984,12.4795481506067,12.3016545240321,13.2196768806845,13.926020781578,14.0564683073978,14.6817518112773,11.6685626405088,11.6962273862902,11.7370855809095,11.9352202019484,13.0517795127838,13.3735045483799,13.138238634292,13.3303850535966,12.3293919983397,12.3611933599019,12.2246608072398,12.175907234721,13.2343877420743,13.0410375252858,13.30138562217,13.4461629689513,12.2433115843676,12.0465885502211,12.3298625867248,12.199032252928
"RALYL",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,5.12049658114483,4.42585021586179,4.98302368379833,5.3271741625227,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,5.10620623390951,4.89579276035896,4.71233373780963,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.9406278589708,4.71533070100684,4.70578620775423,5.05876095890856,4.42585021586179,4.71806549703537,4.42585021586179,4.42585021586179,5.05844789490629,4.42585021586179,4.71576912973054,4.73078273785409
"RAMAC",8.93085744477015,9.13172208275737,8.81549024285615,8.63186281184061,9.56408917820766,9.62341001265078,9.27426738968192,9.45636128598163,8.52669548843521,8.46701924957264,8.58297354347936,8.54321471277937,9.39462009280562,9.53829096177627,9.4440552563184,9.09379074497998,8.55307900408701,8.406569549221,8.50350979059313,8.38094533277586,9.33771678563598,9.04772315862541,9.1482280419942,9.16997773374565,8.26400904482838,8.52794332552249,8.68872995688091,8.30038578215787,9.03621830266756,9.32270437173468,9.14362380344677,9.17025726401933
"RAMACL",4.42585021586179,4.83438131884782,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.85839916727039,5.20514216596717,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.91765678852678,4.42585021586179,4.42585021586179,4.85668058281414,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RAMP1",4.92735610541818,5.06862533988197,4.83609763981698,4.71808717844915,5.22545555113285,5.4928343794401,5.29892033588274,5.03883233338016,5.46025569453884,5.4127148682335,5.33196940317613,5.59352992406082,5.2453023258922,5.37950214299704,5.39038038792622,5.57812160054503,5.28159179090888,4.98019996110515,5.53349477832309,5.62014968115294,5.43987369164989,5.32803214442416,5.5208763708099,5.53929566434333,5.79845791749678,5.66346618775024,5.94372724855357,5.78185236988517,5.50500499850863,5.48196227812423,5.74187477042972,5.46173849189802
"RAMP2",7.94100535301934,7.61410338363223,8.19662548334761,7.6692325910381,7.54019151588664,7.33174608010723,7.8560583504669,7.6877902300887,8.21536320118185,8.21357331392026,8.66021246996917,9.29063858095909,7.97083022672704,7.80954623152069,7.9373017394807,8.1612356143045,7.76175094302756,7.88223271657426,7.79090924429132,8.14467772185494,7.95743490139584,7.84715999282793,7.72858302634387,7.80862001864287,8.52613730901625,8.09338508678202,8.09802047701484,8.65978955020326,7.80195385597335,7.59339508676581,7.91519565036646,7.89863946692998
"RAMP3",5.00398330637129,4.83438131884782,5.18708006145941,4.83843521152867,5.17497839047646,5.0511047603094,5.25534131665742,5.3271741625227,4.74381493635865,4.96062930413266,4.83638597496795,5.06201118685367,5.19955932148515,5.10620623390951,5.08757561131972,5.06232569148078,4.73227906081427,4.87939454727421,4.85329373972136,4.88827115034937,4.42585021586179,4.92558454524178,4.90921064367152,5.11808280922863,4.94918009933937,4.93027425731561,5.32838940555712,4.96738885454704,5.35551071716781,5.34538535226072,5.13018350812951,5.50220962896791
"RAN",12.9819529502497,13.2156704896267,13.0496055314755,12.9530351658152,12.8418072291614,12.8391927210689,12.668709598304,12.6284211140722,13.1809538212566,13.397580112834,13.4947232706875,13.7645732920759,13.045061592376,13.1225264810515,12.9479860066694,12.7990936251069,13.1466546285706,13.275476466407,13.1929954258393,13.0682087006708,13.4628978026685,13.268980853258,13.3382834863416,13.1871402561447,12.9339158289815,12.9256796315307,13.4354299640152,13.0403815333192,12.737778591448,12.7394714367854,12.6775675337028,12.7927970772427
"RANBP1",12.1458495128181,12.3465630429214,12.2960167750113,12.1686490157624,12.0500790876101,12.0188254646785,11.8540180439793,11.8231261616421,12.1627404723854,12.318088240257,12.3038017127944,12.444247170234,12.3319122283116,12.4204777223301,12.2896226079326,12.1574651079917,12.1844049750967,12.3034088640496,12.2351364973248,12.0195963843824,12.8210842040621,12.6050805451439,12.6285985750481,12.5467005501718,12.1863604006392,12.3051235100621,12.5619244816179,12.3331858275058,11.6061725767943,11.6742159438649,11.4902510977321,11.6343833931526
"RANBP10",9.43296974557256,9.10237659998341,9.42438745607009,9.39504510300577,9.08578350881127,9.19365051002507,9.30052784563662,9.20002809104622,9.66881135565899,9.9934839246371,9.90528288111267,10.1118484590099,9.39462009280562,9.31545457236648,9.28091587576519,9.46617264215392,9.68138182106566,9.84141871161427,9.71218177657048,9.85418867700962,9.34182654796051,9.55745575101671,9.32135025928829,9.51182329259572,9.77866067587326,9.61122050539549,9.53226325730354,9.6443767529609,9.41241882227529,9.34293222401174,9.46347329135084,9.45047106561717
"RANBP17",7.78243231192858,8.09697134726508,7.67475807015322,7.74937366248419,7.5335245812547,7.40459076366942,7.33855854418155,7.6075293404721,7.19736435205387,6.68253422166394,6.6392564196885,6.27364062270384,6.6690616543414,6.88003126915401,6.87378576579503,6.71301155389979,7.42370612741318,7.09875714922854,7.42962823627238,7.24120022894509,7.00928233536906,7.05849004416562,6.94065188119063,6.97623857736229,7.21464919287288,7.47921710695323,7.60087522567053,7.30885121547844,6.8175973151526,7.04224323081184,6.80762428790805,6.88396231317119
"RANBP2",10.6997243155684,11.2182754052342,10.2257493135318,10.9113351518671,11.3474474980753,11.2181293436127,11.2176387524949,11.3530110684524,10.00109946612,8.05960460880851,9.24841071897086,7.80451712997158,10.5843326187804,10.4952724181372,10.6013906576699,10.4280247707284,10.1455488895391,9.8614981188284,10.0554723796325,9.93029520967196,10.1177188823579,10.3159585004822,10.3489014991003,10.2952755290597,9.93159490405196,10.2613716871858,8.64053963608626,9.83885668764757,10.4613986997331,10.7342756451228,10.4932211457126,10.4978173238241
"RANBP20P",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70573240862659,4.70163077853455,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70574617815254,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71533070100684,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RANBP3",10.2961283783845,10.2213625893034,10.545917483909,10.2812116853576,9.88165963327352,9.97177101753127,10.1137960906169,10.0134461512214,10.9180469083841,11.3835148601395,11.5719583837474,11.9578629952762,10.1711362088963,10.1941051505131,10.2176312204558,10.3408257983486,10.980530068176,11.0803467251339,10.905887070019,10.9828741856821,10.8609408118842,10.652796669367,10.661065959584,10.5616315645654,10.8025168938606,10.4880979711441,10.5716562827108,10.7836220857544,10.2144914385796,10.0362404836597,10.2691653870017,10.1794575679072
"RANBP3L",4.71636372333994,5.00170235983333,4.42585021586179,5.07494118142506,4.9948266999349,5.3034371399915,5.10617326744339,5.03883233338016,4.74381493635865,4.42585021586179,4.42585021586179,4.42585021586179,4.97618231530609,5.25538116178947,5.03078777615517,5.06232569148078,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,5.01923118270464,4.71533070100684,4.82112335813935,4.71070878734516,4.72909559595872,4.71806549703537,4.73105708203077,4.86887238398699,4.91741199851932,4.42585021586179,5.06985958021194,4.95207062007334
"RANBP6",8.66407212723082,9.27009060915402,8.36763721529579,8.90178028159964,8.9289303192357,9.01047461712668,8.77456973949768,9.01439848239769,7.42060761729287,6.14604840410713,6.88167676502377,5.80659867967854,8.13926860761195,7.90132224297143,7.96879424917485,7.71427720894029,8.01262046440527,7.35148718421843,7.44569164712002,7.27333785541227,7.75495869628566,7.94265480462367,8.01548354140895,8.21432206624341,7.48062558211556,7.95001547392834,7.45559003389761,7.46116844965536,8.00103432450527,8.19120126559399,7.81183011638173,7.91615456629556
"RANBP9",9.40529971529383,9.34522010671469,9.46070106876417,9.5867119214142,9.38550451336132,9.35159150215362,9.43189400521083,9.46604489000804,9.01392976334656,8.41092404331935,8.81453434238998,8.17924930427157,9.16098260308481,9.10589846684629,9.20973060817626,9.21243934394717,9.26109354592924,9.15514668790987,9.28062190744143,9.0434004546161,9.36825776977093,9.21115266798999,9.41191131817615,9.33513288468084,9.05535633124258,9.10105112529999,8.87868844380574,9.1000311691812,9.05687432699991,9.03558152234322,9.05885981145986,9.05978118038126
"RANGAP1",12.240142877085,11.865245227794,12.4237226735588,12.2012778366762,11.7427305215616,11.7696740268971,12.0269730306271,11.8547719648698,13.0465559365964,13.5888085443075,13.7947834213258,14.3101677912234,11.6980740108352,11.5984200314304,11.7977065487513,12.0464188936986,12.4541125128889,12.7487679904853,12.5079465453932,12.8470783223414,11.9090382902216,11.9926433305952,11.8646531249166,11.8204242789324,12.87179673559,12.5259514516491,12.5522161179687,12.8799574679711,12.0562586560103,11.9551120907759,12.1911172786632,12.047633211373
"RANGRF",8.66407212723082,8.67839985087781,8.97981569312087,8.60251335962366,8.42587107097402,8.49813134877304,8.58276294641191,8.31670246430197,9.21845923467392,9.62975690459136,9.9848118614021,10.2937652342636,8.96894575851234,8.9510037866075,8.88112111592107,8.82505921529257,8.80680996191144,9.11105825796312,9.0384208599238,9.14068143286797,9.01881578959282,9.0262250480629,9.13993598137799,8.79374776604499,9.1087190936989,8.82467183058763,9.18470967973085,9.08923315694406,8.85932645201829,8.79554051844538,8.88605330313154,9.09076227884557
"RANP1",4.42585021586179,4.83438131884782,4.42585021586179,4.71808717844915,4.71171786154897,4.86968785967273,4.70573240862659,4.70163077853455,4.42585021586179,4.80507212230142,4.83638597496795,4.87749071359426,4.70226466015507,4.42585021586179,4.8101184328444,4.71233373780963,4.73227906081427,4.87939454727421,4.72864906396572,4.75352790902819,4.72410498284852,4.92558454524178,4.70578620775423,4.71070878734516,4.72909559595872,4.71806549703537,4.73105708203077,4.739727080468,4.7105660964357,4.73697337956034,4.71576912973054,4.73078273785409
"RANP2",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.87939454727421,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71070878734516,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RANP3",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71233373780963,4.73227906081427,4.42585021586179,4.42585021586179,4.75352790902819,4.42585021586179,4.42585021586179,4.70578620775423,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RANP4",4.71636372333994,4.71520621980911,4.83609763981698,4.42585021586179,4.71171786154897,4.42585021586179,4.42585021586179,4.70163077853455,4.87461941151358,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,4.70574617815254,4.42585021586179,4.42585021586179,4.73227906081427,4.74721195816052,4.85329373972136,4.42585021586179,4.72410498284852,4.83455648870379,5.04795747439055,4.71070878734516,4.72909559595872,4.71806549703537,4.73105708203077,4.42585021586179,4.7105660964357,4.73697337956034,4.42585021586179,4.73078273785409
"RANP5",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.69796923727191,4.42585021586179,4.42585021586179,4.74721195816052,4.42585021586179,4.42585021586179,4.72410498284852,4.71533070100684,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RANP6",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.98019996110515,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RANP7",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.69796923727191,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RANP8",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.74721195816052,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RANP9",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RAP1A",9.65438671718797,9.9113293513743,9.6200868688757,9.7184219518964,9.79901315691036,9.60071315718934,9.33360222512396,9.51661898345625,8.9902924708881,7.71126284961942,8.52218486384872,7.4440040468212,9.1368115525037,9.36784221347623,9.08877330082424,8.90929340184676,9.71854825585853,9.40375312014979,9.60878935980583,9.20206256539929,9.52283906037808,9.2773283526254,9.59432821838748,9.61139457738426,9.12360887929184,9.4579778491904,8.93680753404303,9.1708714380505,9.07948275212174,9.32947862097873,9.03746343300898,9.08820585982784
"RAP1AP",5.13160469375096,5.18394599433934,4.92746275418328,5.29103741872919,5.17497839047646,4.42585021586179,5.20906513662174,5.40292503980484,5.13123367723266,4.80507212230142,4.83638597496795,4.87749071359426,5.28838352241816,4.90914194984963,4.89579276035896,4.83033895910104,4.73227906081427,4.42585021586179,4.42585021586179,4.42585021586179,5.43987369164989,5.06889828614636,5.04795747439055,4.91765678852678,5.09905213804794,5.07489365891016,5.27826297888703,5.0499646813251,5.11774145149032,5.23976391938929,5.45120999026243,5.2239140160861
"RAP1B",10.3180433213609,10.5533746603205,10.2109115335411,10.3375680995501,10.7129416639197,10.7115545079343,10.5539564484765,10.5763835991777,9.84204067482662,9.06347768529832,9.47866955807306,8.09158301488602,10.2015240119311,10.2766770348886,10.0740713462477,9.83885432480994,10.0293783200046,9.89272920225514,9.98548893352369,9.78481363036895,10.3837830312306,10.0334437491102,10.252317599145,10.3125504794658,9.57904225048548,9.9241780855119,9.99388046786726,9.67536567235594,10.049302762012,10.2523096527358,9.96152730544782,9.89678183107632
"RAP1BP1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RAP1BP2",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"RAP1BP3",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.73078273785409
"RAP1GAP",8.16106218101826,7.90523705949447,8.24760972365167,7.98106798327097,7.90193663740677,8.11434016181662,8.2954190825479,8.10892985237664,8.24572908412732,8.65573425112275,8.69120692544841,9.0280722325972,8.43279674720647,8.50419260571367,8.47318630295515,8.87042275360693,8.42772679858341,8.84433726015246,8.36426849664821,8.71981813760478,8.3989579672899,8.61690175582663,8.69234054647791,8.42749165797608,8.29952480808343,7.90241313209707,7.94136226946334,8.08813216901486,7.78541704412072,7.7168607065649,7.9917959377288,7.80138792028382
"RAP1GAP2",8.77217945342753,8.4604648966496,8.55781810566283,8.66378404783644,9.26347132104523,9.26278337558236,9.34446027018515,9.28091707553852,9.36343031685352,9.7473201385858,9.54790821019309,10.0025519156388,9.29623882321211,9.26680834021007,9.31783625213501,9.45571843447332,9.27704447400447,9.25979606124774,9.44323247073072,9.39119391880511,9.29384066822546,9.61933272320596,9.50197001328119,9.52506465617371,9.75178192684655,9.37381046804225,9.39196325382876,9.58609204482877,9.92013755918877,9.84790450680003,9.89046126828607,9.92996169941795
"RAP1GDS1",9.56386568891227,9.6229272653942,9.58926160586881,9.64372710362584,9.18369283408922,9.02192030837402,9.11847936713558,9.05776938539152,9.79171076511768,9.20183282515909,9.4318108340699,8.53495051576859,9.00501415882582,9.15403204392175,9.05583417681022,8.95953750357657,9.73677802360705,9.8464648525497,9.69738595731084,9.68483900341676,9.02138195559093,9.0019550949754,9.07834491752174,9.02827738670359,9.80504721585951,9.99847205053199,10.1106586347323,9.82754258276421,9.42129068518533,9.41263553074171,9.38099141599455,9.38744361947289
"RAP2A",9.12895274792148,9.34136217730708,8.86787414217892,9.08014230146715,9.33338312356405,9.29142444004087,9.08648466453156,9.1825066971287,7.76837651768727,6.70429378451315,6.85931805965472,6.57727223678628,8.42614729794843,8.40019167964182,8.34921977759528,7.96765705726885,8.90401522865615,8.49948517126284,8.6646931901916,8.37123362667445,9.02394354958445,8.92141735617951,8.92989064283168,9.12500335521544,8.54103033138,8.69172462529906,8.18243347003358,8.27192830631414,8.56752263784674,8.92355778083141,8.61762404133143,8.50247457464165
"RAP2B",10.8939275587622,10.7944599708893,10.7634186042122,10.6607094985407,11.4267974546123,11.4787211397402,11.4433611911786,11.5163479654172,10.6030394206526,10.2784743199767,10.202186538915,10.0553580838447,10.5056081778042,10.5178126392752,10.4314857711806,10.4640879831808,10.834359080227,10.5814874640519,10.8151917738177,10.6810791074592,10.8772981273284,10.8117957362961,10.9010937854338,10.9387551433435,10.7037257431913,10.5421878203762,10.6237998496741,10.5070666990437,11.3401653612758,11.3923215106412,11.3686449140621,11.2202569421678
"RAP2C",8.66094973970213,8.84863216905225,8.43509828143196,8.6383041423916,8.83556281851479,8.903143011957,8.75568805303263,8.98324111868108,8.0587302979841,7.14247885882159,7.48245926623711,6.82320870533545,8.78145344539659,8.73943246541219,8.48253080636043,8.52458924942376,8.34775078542856,8.12449084741393,8.37260073569089,8.21703836064687,8.4456628757001,8.33094997005833,8.38656856555462,8.72069756720285,8.18547185229057,8.60889517291915,7.78452760570285,8.01547269417429,8.63327467801454,8.72183416878374,8.53847685225817,8.60635032422226
