"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC253536.1",0.544101466713348,1.18904270092014,1.79412781235263,0.662741356961047,0.507496217600116,NA
"AC008758.6",4.73496957578722,0.338900119023669,0.511366912648793,0.662733764428019,0.507501081124603,0.727630340819841
"MYBPC3",3.05749083781822,0.384481739702086,0.580168093706354,0.662707487490146,0.507517913447179,0.727630340819841
"PRDX3P2",1.99389020980791,-0.627951578013109,0.947725412658288,-0.662588097381244,0.507594395335294,0.72768460541408
"AL353572.3",0.336656390951367,1.95827641170123,2.95575329749644,0.662530399055941,0.507631359333498,NA
"ACSS1",4.2509295316326,0.381207350011949,0.575428341511727,0.662475798481643,0.507666340082104,0.727732357822413
"AL157791.1",0.305337162243803,1.92248913264217,2.90225716933033,0.66241170939575,0.507707401414714,NA
"DCDC1",14.2546079617774,0.21900470501083,0.330639108053214,0.662367819403814,0.507735522365195,0.727776143312595
"AC118282.1",5.73515351410774,0.944359268418887,1.42594833900786,0.662267518805029,0.507799789473446,0.727812877379534
"SMR3A",0.366424531989921,-2.57158151121993,3.88317151331134,-0.662237426908561,0.50781907153853,NA
"GSC2",1.24586270761841,0.633535737724062,0.956675864118784,0.662226111774678,0.507826322066579,NA
"AL139811.1",1.62935017198971,0.535247909958419,0.808304977423164,0.662185591959069,0.507852286858955,NA
"KPTN",221.152265638089,0.11348992940578,0.171421436586804,0.662052142751184,0.507937805030824,0.727903854454016
"SBNO1",895.571695148251,0.163752937102059,0.247343052394661,0.662047854252137,0.507940553352282,0.727903854454016
"SPANXA1",7.35734248453834,0.378958916882522,0.572660766215087,0.661751143503669,0.508130721929128,0.728120979707649
"BTBD7",139.775904993854,-0.183651566679242,0.277634046307388,-0.661487915916151,0.508299461656732,0.728307368002906
"HNRNPA1P7",1.22243185528053,1.56625250924641,2.36811785988653,0.661391282831444,0.508361414818841,NA
"KDM3A",882.680402399923,-0.156196773903576,0.236171380027955,-0.661370458541961,0.508374766153954,0.728359861206046
"ICMT",2226.68671658749,-0.063194824597357,0.0955657535740155,-0.661270614566051,0.508438782915469,0.728396175463627
"AC128687.1",0.238924691320624,1.93924537258678,2.93265236412965,0.661259887570177,0.508445660973328,NA
"SPRY1",1.52862250295117,0.566986799947412,0.857450464993586,0.661247294269825,0.50845373575189,NA
"SLC25A3P1",0.441381218200199,-1.42118688873678,2.14994005664672,-0.66103558764025,0.508589491341994,NA
"FARS2",171.080047382638,-0.120257315905738,0.181968529388765,-0.660868757414725,0.508696483596197,0.728709937258953
"AL590004.2",0.341236534539911,-2.2083174815598,3.3426968406563,-0.660639473702982,0.508843548027384,NA
"AL137803.1",2.95715707361278,0.566391591464353,0.857434519920611,0.660565417306496,0.508891053160431,0.728933222610637
"CEP350",399.043079384313,0.233402547366757,0.353503326736398,0.660255589449663,0.509089824371722,0.729162491967589
"PABPC1P2",0.780546392733035,0.767878186238806,1.16304307767075,0.66023193893785,0.509104999116058,NA
"GBA3",1.02784446384416,0.919710720925066,1.39362082173022,0.65994329776389,0.509290217413853,NA
"RHOJ",60.7928715142601,-0.135928726049746,0.205972461081711,-0.659936407692006,0.509294639138719,0.729344638899615
"SPIN2A",8.30878633318646,-0.281281828497566,0.42624635488794,-0.659904361109469,0.509315205396046,0.729344638899615
"TEKT2",1.92651129322696,-0.470578246900198,0.713112541558814,-0.659893382146312,0.509322251370036,NA
"PSMA4",1789.39592549152,0.176405387703127,0.267341086290982,0.659851391159239,0.509349200415171,0.729344638899615
"HIPK1",1739.31150159877,0.0784720667506679,0.118930217377646,0.659816054161333,0.50937187963073,0.729344638899615
"ZNF451",659.984022968306,0.179430019156118,0.271973967844558,0.659732328715625,0.509425616567331,0.729366138162226
"AL160272.2",3.61558841475361,0.639994926859245,0.970642320231679,0.659351970874798,0.50966977643748,0.729660249979204
"IGKV1OR1-1",1.75007454411747,-0.758674948113767,1.15080475034074,-0.659256010100003,0.509731385395557,NA
"MTA2",3857.38986618603,-0.0632484961433319,0.0959431312447774,-0.659229017468353,0.509748715969615,0.729717800121877
"SSU72P7",1.01073354053707,-2.21184854972554,3.3555524488877,-0.659160774095106,0.509792532888819,NA
"CYP11B1",1.58959366504726,0.817457165287109,1.24070420104464,0.658865477040242,0.509982156537391,NA
"GAPT",1.03735925995184,1.19153151016885,1.80847519439181,0.658859747628204,0.509985836017953,NA
"TMEM125",1.12092587199635,0.791891943488608,1.20201148246674,0.658805639579671,0.510020585384202,NA
"ZMYM2",458.782113364116,-0.166588603909409,0.253076555477004,-0.658253798323672,0.510375060578589,0.730520152997549
"RNF26",2709.38324279429,-0.115416095743986,0.175355186106531,-0.658184672530121,0.510419472605362,0.730520152997549
"CCDC14",759.68092062458,-0.190126738514991,0.288871682167699,-0.65817021969158,0.510428758538657,0.730520152997549
