"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ITGAL",7.49024922604826,-0.0281704064455274,0.978044386960046,-0.0288027893428094,0.977021876230395,1
"AC119403.2",0.196048013642495,-0.121053640173887,4.20590206071857,-0.0287818495120176,0.977038576874257,NA
"RPL7P59",0.188015422143338,-0.121053638986977,4.20823255618098,-0.0287659100039933,0.977051289497907,NA
"AL606489.2",0.199884968255054,-0.12105363823223,4.20971383285214,-0.0287557879320777,0.977059362403222,NA
"AC073261.1",0.196326733786768,-0.121053638194734,4.20978740905957,-0.0287552853462917,0.977059763242904,NA
"AC017002.4",0.187520069930837,-0.121053637992786,4.21018366109181,-0.028752578922268,0.977061921764342,NA
"AL391669.1",0.195048671799323,-0.121053635245647,4.21557022796109,-0.0287158388307046,0.977091224016892,NA
"CR545473.1",0.191392299247615,-0.121053632846886,4.22026808257539,-0.028683872796302,0.977116718720288,NA
"RPL9P16",0.191393830679454,-0.121053632768622,4.22042127359324,-0.0286828316230048,0.977117549114719,NA
"NANOGP2",0.189612482715538,-0.12105363249743,4.22095204038957,-0.0286792248144704,0.977120425748158,NA
"AC022018.1",0.190415842417814,-0.121053631540705,4.22282397277046,-0.0286665113964687,0.977130565419159,NA
"AC005244.1",0.320927388585769,-0.0952227518467305,3.32956976400499,-0.028599115980736,0.977184317142461,NA
"KRT8P5",0.186703599316937,-0.121053624746891,4.23609301396456,-0.0285767154658383,0.977202182865409,NA
"FMO7P",0.187699304433868,-0.121053624013152,4.23752359392399,-0.0285670678475338,0.97720987740973,NA
"ABCD1P5",0.603583655393041,0.0521218393061867,1.83524620604829,0.0284004615481087,0.977342756088798,NA
"DYNLL1P4",0.284742197724999,-0.114818328851101,4.05435852489817,-0.0283197275588707,0.977407146592639,NA
"EEF1B2P6",0.785866195656382,0.0483432372501566,1.7108330360558,0.0282571333562791,0.977457069561417,1
"SLC39A2",2.82757232344186,-0.0240593817064596,0.857011886114225,-0.0280735682856712,0.977603475214584,1
"LYPD5",9.74028454947843,0.0152388727415593,0.542937619133336,0.0280674468015025,0.977608357528395,1
