"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"OOSP1",0.151444613503746,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"OR10J8P",0.0732045980181956,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"OR2T29",0.133697560471141,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"OR51R1P",0.116006229118644,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"OR52N3P",0.0750444570777423,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"OR6C64P",0.0798132066745642,0.532335420862903,5.94827880435454,0.0894940264859808,0.928689300709664,NA
"PDLIM1P2",0.155083442173605,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"PF4V1",0.129279391040787,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"PHBP4",0.141194547284685,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"PRELID3BP5",0.102358995589407,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RNA5SP411",0.156584531209912,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPL10AP1",0.125796518889866,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPL12P21",0.144790718003481,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"RPL15P13",0.141427032260672,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPL19P21",0.256974255775013,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPL23AP50",0.13161807488492,0.532335420862902,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"RPL23AP55",0.157792707368766,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPL29P2",0.149099916521802,0.532335420862902,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"RPL35AP33",0.113400559546014,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"RPL35P6",0.198773094965956,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPL5P11",0.119402632013711,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPL5P33",0.116006229118644,0.532335420862903,5.94827880435454,0.0894940264859806,0.928689300709664,NA
"RPL6P30",0.0745984634476631,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPL7AP65",0.0745984634476631,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPS12P2",0.102178207178055,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPS16P5",0.101315885945252,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPS27AP1",0.133128641507527,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
"RPS27P21",0.114166546125274,0.532335420862903,5.94827880435454,0.0894940264859807,0.928689300709664,NA
