id	filename	md5	size	state
3643adeb-8c95-4683-8457-d4e992477d52	20766fb7-c2ec-4b40-99ac-98bc4e615f35.wxs.aliquot_ensemble_masked.maf.gz	609ca90588874ad76df95b96f81f3bb3	73394	validated
3664ec56-3c20-47ab-ba37-e6a02e24af1d	ff757488-940a-461a-999f-cefe4e19fc08.rna_seq.augmented_star_gene_counts.tsv	9b9f90c12a1e82d65ed5c8d322cac5b5	4232918	validated
369bd88b-6411-4030-a908-9277df37c67d	fe709944-9f90-4013-b8a3-aa07989e391c.wxs.aliquot_ensemble_masked.maf.gz	4734c55f2dddbb6457074628a0f5ec9d	58323	validated
37c3f067-219c-48ba-bff8-8917fd91446e	3b3f2b34-6be9-4bd1-88d9-82c081b0d7e3.rna_seq.augmented_star_gene_counts.tsv	cd6c095df95b1df92f702e98788a5201	4238886	validated
37fe95ce-e867-48a8-8286-682f0d8ced14	8f48f1ea-cba2-462e-a59a-d71a5a38b441.wxs.aliquot_ensemble_masked.maf.gz	566ac54e61f781b77431e30a49318659	38070	validated
381cc3d3-808d-4b45-a160-6c741eefa1f0	2200c600-f464-438d-8d56-4c38771df432.wxs.aliquot_ensemble_masked.maf.gz	dfa3e2a596437fa8ee40745e42e8cf61	110227	validated
38cc1ced-6874-4aed-ab73-8c6344564cd6	d0f1d923-1014-4a12-824b-9939fd75f9b1.rna_seq.augmented_star_gene_counts.tsv	2989a65bbd9f6f15884be052ebdbf828	4224864	validated
38e5ce67-56ac-4cac-9c7d-2bb7e9f3cb9b	d9126a71-991b-4084-a43f-a15c89d506ef.wxs.aliquot_ensemble_masked.maf.gz	dc0b38f038d6b637ebd77794686c6f14	74783	validated
3976128b-36ba-4bf0-8121-867e89aba2c9	fec7a02d-1d67-412d-9d69-df7124864e7a.rna_seq.augmented_star_gene_counts.tsv	9fd77741af4d59ab2697eb01c9cf90d9	4237015	validated
3b0b1a5c-be33-426b-8e8e-b3cfd840c490	f69b750a-ad67-47af-9637-8953dc25576e.wxs.aliquot_ensemble_masked.maf.gz	ce0033a7ec4a5b7c730c7cd638503c16	46476	validated
3baa9c28-dfb3-4ec3-9e3c-1d2f1421b00f	1a0143ed-cd70-498f-b094-bc71b6921fb3.rna_seq.augmented_star_gene_counts.tsv	1e1576c258b94934785329e302ce6a21	4242824	validated
3c03e4c3-c684-40c4-9d0f-9f6e36493ae1	e10c5b73-6716-4222-acba-de1116432daa.rna_seq.augmented_star_gene_counts.tsv	53f0457f0a4312dc317dfb5b58ee1125	4251223	validated
3c95d846-6ef5-4810-a389-7444d4873fef	ddb4676c-ef89-4187-9aee-8960d4782bd0.wxs.aliquot_ensemble_masked.maf.gz	fc60734d33497cda4c4b14c6ade3f49f	241727	validated
3cc7b91f-6e28-4f6e-9f82-3ed2f1080801	dcd60e8a-cf6d-4e6f-9c88-cb7cdeb92c8d.wxs.aliquot_ensemble_masked.maf.gz	5818c0cf94e7a7758bbf151ac9a4fd77	48472	validated
3ccda446-4700-4259-939b-f9190f81a8e2	18781c9f-d5d2-433c-9cbe-d3cbc4c98292.wxs.aliquot_ensemble_masked.maf.gz	52f79d92f3dfeaf0d254dfa371576948	54297	validated
3d6cb261-d0c4-4e98-8918-d7d678cb97ae	d94a4acc-1345-4cdb-b1e0-0b9c1afc593c.rna_seq.augmented_star_gene_counts.tsv	33c2b82cfb176e1f0a2e14e9b7fe42e6	4229614	validated
3f55fcf5-997d-4734-80fb-3091055787ef	dbb681d2-2279-4c30-a99e-9541259e0b89.wxs.aliquot_ensemble_masked.maf.gz	3d1fd2a587383530b2a8c921e881dd07	118084	validated
3f8a842f-7050-4119-9d01-84dc0434cc0d	a32c1e22-0523-41c9-86e5-ee3416aa53c9.rna_seq.augmented_star_gene_counts.tsv	9ab80e64f2b1172e3fd0773206fb2d33	4231841	validated
404d7866-9cac-48fa-86e4-7215cad5cf27	0d3cfbc0-4420-48ed-a459-2e18d2ece5b6.rna_seq.augmented_star_gene_counts.tsv	ec9a019890e1efb361891b66a71e3780	4235997	validated
4108be9d-27bc-4a90-b608-af76b36546b6	07faf0df-7da2-450d-8e21-f0a770a559e9.wxs.aliquot_ensemble_masked.maf.gz	faf5c0acb0bc4571f38ad1881cc901d5	108383	validated
41db6e94-0ecf-4a1a-9443-e571f7dfae0a	07491ff3-ccfa-4346-83bc-bfb461784469.wxs.aliquot_ensemble_masked.maf.gz	ad02ede66839085fbd5ffadc1a87bc08	492624	validated
422c741f-5890-46fd-9135-c8534d40ff96	6b8b993a-fefc-4494-a58d-83876b33a534.rna_seq.augmented_star_gene_counts.tsv	5b87c18c1155b8a37199e55d606244a3	4255668	validated
425145f9-793b-4bc6-95cb-74352edee797	754a7a1e-3372-4c8a-b13b-b534cfe84968.rna_seq.augmented_star_gene_counts.tsv	bc7bce8272a8f93019cd1136bc46093c	4266360	validated
42c0fbea-2f38-40c7-89ae-f8aef1b67263	503f48dd-fd53-4f0b-a54b-48b237d8d816.wxs.aliquot_ensemble_masked.maf.gz	28d351343429ad9588c5998f258d1b41	53952	validated
4320b770-69f3-4dd2-afea-8b7f7cdf44c2	32e5ef2b-4387-4d2c-8e62-d18b5106414f.rna_seq.augmented_star_gene_counts.tsv	ea55d80feb430b5fd58948234d7927f4	4227980	validated
441e6227-4fa3-4891-92ec-8a6f93a02ec6	fdbb6067-944b-42be-a7d3-9b200157e0f6.rna_seq.augmented_star_gene_counts.tsv	c0a7738edcb51e41f8499bbc7dd20824	4243563	validated
4447fed0-d5a0-4ec1-a021-ad383f182e9f	6d3c1e01-ccd3-4f86-9f92-e1ed46d40dbd.wxs.aliquot_ensemble_masked.maf.gz	1f49462cb14405fd6e0f02f961819b39	41352	validated
4473e5ec-dee9-462c-8433-c51b29c4626e	0e47b8bb-679b-4942-8759-7388abe9aacb.rna_seq.augmented_star_gene_counts.tsv	f4bf09480d191ae8f778d75384d2d7ad	4232792	validated
4490c401-aae5-4c91-819b-7ab8a30fabd8	328165fe-c56c-45e1-a456-3d012781b847.wxs.aliquot_ensemble_masked.maf.gz	2988a10206738a4102b5d1af6125c289	80437	validated
454cc158-5444-4201-9672-ef1d1f0516ed	ee2afa06-246e-4e43-9a2f-22cd500ea8f7.rna_seq.augmented_star_gene_counts.tsv	44db0764621b78fb96dd8248d426b4c9	4248444	validated
456e94a2-2a07-426c-9857-3d71647393a9	f825534d-5882-4efe-a32e-af56741854f6.rna_seq.augmented_star_gene_counts.tsv	b28d20dfa319a72fc9502843ab32df89	4237288	validated
456f3881-1c66-432a-87b1-9e8a967088b7	cc6afa2d-449a-46eb-b532-2571ab63838d.rna_seq.augmented_star_gene_counts.tsv	bd4cfdebdd7938be36ed05561858902b	4228027	validated
45ba0a79-66ad-4fae-9212-086fc4b5c0be	5d396a37-9b3d-4255-a3bd-f4a7c9480aee.rna_seq.augmented_star_gene_counts.tsv	56173a3e9f761dfa6e66b8c33863476e	4224000	validated
